title,genre,,,,,,
Mental Madhilo,"Comedy, Drama, Romance            ",,,,,,
Ondh Kathe Hella,Thriller            ,,,,,,
Oru Vadakkan Selfie,"Comedy, Thriller            ",,,,,,
Mugguru Monagallu,"Action, Comedy, Drama            ",,,,,,
Sankranthi,Drama            ,,,,,,
Achanak,"Action, Mystery, Thriller            ",,,,,,
Zabardast,"Comedy, Crime, Drama            ",,,,,,
Athbhutha Dweepu,"Action, Adventure, Comedy            ",,,,,,
Itihaas,Drama            ,,,,,,
Jagajaala Killadi,Comedy            ,,,,,,
Suzhal,Drama            ,,,,,,
Better Life Foundation,Comedy            ,,,,,,
Rawkto Bilaap,Thriller            ,,,,,,
Mirugam,Drama            ,,,,,,
Andha Oru Nimidam,"Action, Crime, Drama            ",,,,,,
Aandhiyan,Drama            ,,,,,,
Mahavir Karna,"Action, Adventure, War            ",,,,,,
Senthoora Poove,Drama            ,,,,,,
Nee Maayeyolago Maaye Ninnolago,Thriller            ,,,,,,
Appavum Veenjum,"Drama, Romance            ",,,,,,
Veera Bhoga Vasantha Rayalu,"Crime, Thriller            ",,,,,,
Mismatch,Drama            ,,,,,,
Antenna,Drama            ,,,,,,
Thimiram,Drama            ,,,,,,
Plan B,Crime            ,,,,,,
Kuch Khatti Kuch Meethi,"Comedy, Drama, Romance            ",,,,,,
A Day in the Life of Lakshmi Manchu's Feet,Short            ,,,,,,
Sarabham,Mystery            ,,,,,,
Nausikhiye,Comedy            ,,,,,,
Mankirt Aulakh feat. Dj Flow: Badnam,Music            ,,,,,,
Ejamaan,"Drama, Romance            ",,,,,,
Meri Aawaz Suno,"Action, Crime, Drama            ",,,,,,
Pataal Bhairavi,"Drama, Fantasy            ",,,,,,
Thirudan Police,"Action, Comedy, Drama            ",,,,,,
Aatish,Action            ,,,,,,
Double Barrel,"Action, Comedy, Thriller            ",,,,,,
Master,Action            ,,,,,,
Masth Mohabbat,"Comedy, Romance            ",,,,,,
Nirmala Convent,Romance            ,,,,,,
Marumalarchi,Drama            ,,,,,,
Hello Brother,"Action, Comedy, Drama            ",,,,,,
Krishna Aur Kans,"Animation, Action, Adventure            ",,,,,,
Ivan Yarendru Therikiratha,"Comedy, Romance            ",,,,,,
E Ee,"Drama, Romance            ",,,,,,
Phool,Romance            ,,,,,,
ICC Cricket World Cup 2011,Sport            ,,,,,,
S.P. Chauhan,Drama            ,,,,,,
Rangbaaz,"Action, Comedy, Drama            ",,,,,,
Haseena Maan Jayegi,"Action, Drama, Musical            ",,,,,,
Shandar,"Action, Comedy, Drama            ",,,,,,
Kho-Kho,Comedy            ,,,,,,
Sass Meri Ne Munda Jamya,"Drama, Family            ",,,,,,
Dhuandhaar,Thriller            ,,,,,,
Chamatkar,Comedy            ,,,,,,
Jhansi I.P.S,"Action, Thriller            ",,,,,,
Next Nuvve,Horror            ,,,,,,
Madha Yaanai Koottam,"Drama, Thriller            ",,,,,,
Padai Veetu Amman,Drama            ,,,,,,
House No. 44,"Crime, Drama            ",,,,,,
Abhinandana,"Drama, Romance            ",,,,,,
The Psychiatrist: Session Begins,"Mystery, Thriller            ",,,,,,
Lift 8055,Action            ,,,,,,
Jabardasth,Comedy            ,,,,,,
7 Hours to Go,"Crime, Thriller            ",,,,,,
Velipadinte Pusthakam,"Action, Comedy, Drama            ",,,,,,
Bangaru Bullodu,"Action, Drama, Romance            ",,,,,,
Capmaari,"Comedy, Drama, Romance            ",,,,,,
Murmurs of the Jungle,Short            ,,,,,,
Gurudev,"Action, Drama, Romance            ",,,,,,
Ahsaas,"Drama, Romance            ",,,,,,
Post Box 999,"Action, Mystery            ",,,,,,
Comedy Circus Ke Superstars,Comedy            ,,,,,,
Subramanyam for Sale,Comedy            ,,,,,,
Aval Oru Thodar Kathai,"Drama, Romance            ",,,,,,
Tandav,"Action, Drama            ",,,,,,
Freedom,Drama            ,,,,,,
Baharen Phir Bhi Aayengi,"Drama, Romance            ",,,,,,
Thanthonni,"Action, Drama            ",,,,,,
Gopichand Jasoos,"Comedy, Thriller            ",,,,,,
Thirunelveli,Drama            ,,,,,,
Alchemist,null,,,,,,
Rege,"Crime, Drama, Thriller            ",,,,,,
Sathire,"Action, Crime, Drama            ",,,,,,
Aaru,"Action, Thriller            ",,,,,,
Raja Chinna Roja,"Action, Comedy, Drama            ",,,,,,
Meri Hanikarak Biwi,"Comedy, Drama            ",,,,,,
Mere Hamdam Mere Dost,"Musical, Romance, Thriller            ",,,,,,
Jaise Savan,Music            ,,,,,,
Sweetiee Weds NRI,"Comedy, Drama, Romance            ",,,,,,
Sorry Naaku Pellaindi,Romance            ,,,,,,
Vazhiye,"Horror, Mystery, Thriller            ",,,,,,
Phool Khile Hain Gulshan Gulshan,"Drama, Family            ",,,,,,
Insaaf Main Karoonga,"Crime, Mystery, Thriller            ",,,,,,
Badla Pyar Ka- HotMasti,"Short, Drama            ",,,,,,
Level Cross,"Drama, Romance            ",,,,,,
Tharangam,"Action, Comedy            ",,,,,,
Rocky,"Action, Drama, Romance            ",,,,,,
Afsana Pyar Ka,"Drama, Romance            ",,,,,,
College Kumar,Drama            ,,,,,,
Saaheb,Drama            ,,,,,,
Vettri,Drama            ,,,,,,
Vadhu Doctoranu,"Comedy, Drama            ",,,,,,
Setters,Thriller            ,,,,,,
Paanch 5 Wrongs Make A Right,Thriller            ,,,,,,
Jallikattu,Action            ,,,,,,
Pettilambattra,Comedy            ,,,,,,
Anokhi Ada,"Drama, Romance            ",,,,,,
Climax,"Drama, Romance            ",,,,,,
Dahnam,Drama            ,,,,,,
I'm Not the River Jhelum,Drama            ,,,,,,
Abhijaan,Drama            ,,,,,,
Bhishma,"Action, Thriller            ",,,,,,
Ekai Eksho,"Action, Romance            ",,,,,,
Nirnnayakam,"Drama, Family            ",,,,,,
Chitrangada,Drama            ,,,,,,
Welcome Home,Family            ,,,,,,
Mathru Devo Bhava,Drama            ,,,,,,
Padde Huli,Drama            ,,,,,,
Vanjagar Ulagam,"Action, Crime, Drama            ",,,,,,
Machines,Documentary            ,,,,,,
Gidarh Singhi,Comedy            ,,,,,,
Headmaster,Drama            ,,,,,,
Oorantha Anukuntunnaru,"Drama, Family            ",,,,,,
Gharana Mogudu,"Action, Comedy, Drama            ",,,,,,
Makeup,Drama            ,,,,,,
Ditch Witch,Drama            ,,,,,,
Mozhi,"Comedy, Romance            ",,,,,,
Little Krishna,Animation            ,,,,,,
Eka,"Drama, Thriller            ",,,,,,
Garam Dukaan,Thriller            ,,,,,,
BubblePur- Kooku,Drama            ,,,,,,
Wanna Have Good Time 2,Drama            ,,,,,,
Kudukku 2025,Thriller            ,,,,,,
Panchatanthiram,"Comedy, Drama            ",,,,,,
Ekkadiki Pothavu Chinnavada,"Comedy, Fantasy, Romance            ",,,,,,
Yashomati Maiyaa Ke Nandlala,Drama            ,,,,,,
Theevandi,Comedy            ,,,,,,
Kasak,Drama            ,,,,,,
Dark 7 White,Crime            ,,,,,,
Pandippada,Comedy            ,,,,,,
Airlines,Drama            ,,,,,,
Chal Chala Chal,"Action, Comedy, Crime            ",,,,,,
Agni Natchathiram,"Action, Crime, Drama            ",,,,,,
26-Jan,"Drama, Thriller            ",,,,,,
The Highest Pass,"Documentary, Adventure, Biography            ",,,,,,
Neninthe,"Action, Drama            ",,,,,,
Mission Istaanbul: Darr Ke Aagey Jeet Hai!,"Action, Adventure, Drama            ",,,,,,
Breast Tax,Drama            ,,,,,,
Do Chor,"Comedy, Crime, Romance            ",,,,,,
Unch Maza Zoka,"Biography, Drama, History            ",,,,,,
Sachin,"Comedy, Romance, Sport            ",,,,,,
Arijit Singh & Shilpa Rao: Ghungroo,Music            ,,,,,,
Seven Battle star,Reality-TV            ,,,,,,
Rudra Veena,"Drama, Music            ",,,,,,
Moh,Drama            ,,,,,,
Blackmail,"Action, Drama, Thriller            ",,,,,,
My Last Imagination,"Short, Romance            ",,,,,,
Antharangam,"Drama, Romance            ",,,,,,
Kailasapuram,Thriller            ,,,,,,
Zahoor,Action            ,,,,,,
Elaan,"Action, Thriller            ",,,,,,
Bhakta Prahlada,"Drama, Fantasy            ",,,,,,
Besharam,"Action, Drama            ",,,,,,
Yes I am Hungry,Drama            ,,,,,,
Thunive Thunai,null,,,,,,
Raja Rani,Family            ,,,,,,
Jagte Raho,"Comedy, Drama            ",,,,,,
Mummy & Me,Drama            ,,,,,,
Suryasthamayam,Drama            ,,,,,,
Safed Haathi,"Adventure, Drama, Family            ",,,,,,
Karkhanisanchi Waari: Ashes on a road trip,"Comedy, Drama, Family            ",,,,,,
Socketwali,Drama            ,,,,,,
Takeover,Drama            ,,,,,,
Na Aana Iss Des Laado,Drama            ,,,,,,
Strangers,"Drama, Romance, Thriller            ",,,,,,
Selfie with Bajrangi,Animation            ,,,,,,
Dahan,Drama            ,,,,,,
Muskuraane Ki Wajah Tum Ho,Drama            ,,,,,,
Dhoondte Reh Jaoge,"Comedy, Drama            ",,,,,,
Star,"Drama, Musical            ",,,,,,
Jai-Vijay,"Action, Adventure, Drama            ",,,,,,
L7,Thriller            ,,,,,,
Payanam,"Action, Crime            ",,,,,,
Thenkasipattanam,"Comedy, Romance            ",,,,,,
Ordinary,"Comedy, Drama, Musical            ",,,,,,
Utharam,"Drama, Mystery, Thriller            ",,,,,,
Prema Adhei Akshyara,Drama            ,,,,,,
Eikhoigi Yum,null,,,,,,
Yeh Raat Phir Na Aaygi,"Drama, Mystery, Romance            ",,,,,,
Kousalya Krishnamurthy,"Drama, Sport            ",,,,,,
Your Honour,Drama            ,,,,,,
Ozhivudivasathe Kali,"Crime, Drama            ",,,,,,
Karan Aujla: Jhanjar,Music            ,,,,,,
Koodi Vazhnthal Kodi Nanmai,Drama            ,,,,,,
Sau Saal Baad,Horror            ,,,,,,
Ulot Puran,Drama            ,,,,,,
Romeo Vs Juliet,"Action, Drama, Romance            ",,,,,,
Poshter Boyz,Comedy            ,,,,,,
Turbo Peter,null,,,,,,
Main Mulayam Singh Yadav,Biography            ,,,,,,
Autohead,"Crime, Drama            ",,,,,,
Pakhandi,Drama            ,,,,,,
Akasmika,"Action, Crime, Thriller            ",,,,,,
Patel Ki Punjabi Shaadi,Comedy            ,,,,,,
Vishwamitra,"Drama, Fantasy            ",,,,,,
Kuliscene,"Short, Comedy            ",,,,,,
Bhakharwadi,Comedy            ,,,,,,
"Meet Bros Feat. Papon: Mujhe Kaise, Pata Na Chala",Music            ,,,,,,
Nima Denzongpa,Drama            ,,,,,,
Bandish,"Romance, Thriller            ",,,,,,
Premasallapam,Drama            ,,,,,,
India Calling,"Drama, Romance            ",,,,,,
Mr. Bechara,"Comedy, Drama            ",,,,,,
Draupadi,"Drama, Family, Fantasy            ",,,,,,
Tenali Ramakrishna BA.BL,"Action, Comedy, Drama            ",,,,,,
Oru Indian Pranayakatha,"Drama, Romance            ",,,,,,
Andha Dhoond Kanoon,Comedy            ,,,,,,
Kacheri Arambam,"Action, Comedy, Drama            ",,,,,,
Kalpvariksha (Part One): Paramchakra,"Adventure, Thriller            ",,,,,,
Lata Bhagwan Kare,"Biography, Drama            ",,,,,,
Jiji Maa,Drama            ,,,,,,
Vellaripattanam,"Comedy, Drama            ",,,,,,
Saab Bahadar,Thriller            ,,,,,,
Boy Friend,"Drama, Romance            ",,,,,,
Guppedantha Manasu,"Drama, Family, Romance            ",,,,,,
Ithihasa,"Action, Comedy, Drama            ",,,,,,
Jawani Diwani,"Musical, Family, Romance            ",,,,,,
The Flying Machine,"Animation, Adventure, Family            ",,,,,,
Powai,Drama            ,,,,,,
Kaam Milan,"Drama, Thriller            ",,,,,,
Kitne Door... Kitne Paas,"Comedy, Romance            ",,,,,,
Maharathi Karna,"Drama, Fantasy, History            ",,,,,,
Inspector Vikram,"Action, Comedy, Crime            ",,,,,,
Agam,Drama            ,,,,,,
The Silent Echo,"Short, Drama            ",,,,,,
Tehreer,"Short, Drama            ",,,,,,
Humse Na Jeeta Koi,Comedy            ,,,,,,
Shero,Thriller            ,,,,,,
5 Rifles,"Action, Comedy            ",,,,,,
Va: Quarter Cutting,Comedy            ,,,,,,
Golmaal Jr,Comedy            ,,,,,,
Apradh,"Action, Thriller, Romance            ",,,,,,
Bhanwar,"Drama, Mystery, Sci-Fi            ",,,,,,
Khajoor Pe Atke,Comedy            ,,,,,,
Bhanwar,"Drama, Mystery, Sci-Fi            ",,,,,,
Khajoor Pe Atke,Comedy            ,,,,,,
Sapnon Ka Saudagar,Romance            ,,,,,,
Hawa Bodol,Comedy            ,,,,,,
Delhi Bus,Thriller            ,,,,,,
Padikkathavan,Drama            ,,,,,,
Ajana Path,"Action, Drama, Romance            ",,,,,,
Elippathayam,Drama            ,,,,,,
Mallika,"Horror, Mystery, Thriller            ",,,,,,
Lajja,Drama            ,,,,,,
Ghar Set Hai,"Comedy, Drama            ",,,,,,
Maanadu,Action            ,,,,,,
Hitler,"Action, Comedy, Drama            ",,,,,,
Ashirbad,Drama            ,,,,,,
Mullum Malarum,Drama            ,,,,,,
Shart,"Drama, Family            ",,,,,,
Gowramma,Romance            ,,,,,,
1911,"Drama, History, Sport            ",,,,,,
Dhaage,"Drama, Romance            ",,,,,,
Mungaru Male 2,"Comedy, Drama, Romance            ",,,,,,
Mangal Pandey,"Action, Crime, Drama            ",,,,,,
Alam Ara,Drama            ,,,,,,
Baba Keno Chakar,Drama            ,,,,,,
Sachaa Jhutha,"Action, Comedy, Thriller            ",,,,,,
Chantabbai,"Comedy, Mystery            ",,,,,,
Andhera,"Crime, Drama, Thriller            ",,,,,,
Sagar Alias Jackie: Reloaded,"Action, Crime            ",,,,,,
Backpackers,Drama            ,,,,,,
Sajan Re Phir Jhoot Mat Bolo,"Comedy, Drama            ",,,,,,
Shri Sabarimalai Shri Ayyappan,null,,,,,,
Hijack,"Action, Thriller            ",,,,,,
Sreekrishnapurathe Nakshathrathilakkam,Comedy            ,,,,,,
Bikroo Kanpur Gangster,Crime            ,,,,,,
Abbayitho Ammayi,Romance            ,,,,,,
Placebo,"Documentary, Drama, Fantasy            ",,,,,,
Bermuda,Comedy            ,,,,,,
Vasantha Vaasal,"Action, Romance            ",,,,,,
Hum Hain Bemisaal,"Action, Crime, Drama            ",,,,,,
Faster Fene,"Action, Crime, Mystery            ",,,,,,
Inteha,"Action, Drama, Thriller            ",,,,,,
Kya Mast Hai Life,"Comedy, Drama, Music            ",,,,,,
Madambi,Drama            ,,,,,,
Kidnap,"Action, Crime, Drama            ",,,,,,
Kashmakash: Kya Sahi Kya Galat,"Crime, Drama            ",,,,,,
Sahkutumb Sahaparivar,Drama            ,,,,,,
BomBhaat,"Action, Comedy, Sci-Fi            ",,,,,,
Silsila Hai Pyar Ka,"Comedy, Drama, Romance            ",,,,,,
89,"Crime, Mystery, Thriller            ",,,,,,
Dhilluku Dhuddu 2,"Comedy, Horror            ",,,,,,
Nirbandham,"Crime, Thriller            ",,,,,,
Uttoron,Drama            ,,,,,,
Palva Palvi,Comedy            ,,,,,,
Puddan,"Short, Comedy            ",,,,,,
Gangotri,"Action, Drama, Romance            ",,,,,,
Single X,Short            ,,,,,,
Purani Haveli,Horror            ,,,,,,
The Japanese Wife,"Drama, Romance            ",,,,,,
Iddarammayilatho,"Action, Romance            ",,,,,,
Ladies Room,"Comedy, Drama            ",,,,,,
One Night Stand,Drama            ,,,,,,
Kaadan,"Action, Drama, Fantasy            ",,,,,,
Bhakta Kumbhara,Drama            ,,,,,,
Parivar,"Comedy, Drama, Family            ",,,,,,
Pakalpooram,"Horror, Romance            ",,,,,,
Simba,"Comedy, Drama, Fantasy            ",,,,,,
Comedy Circus Ke Ajoobe,Comedy            ,,,,,,
Professor Ki Padosan,"Comedy, Sci-Fi            ",,,,,,
Yours Emotionally!,"Drama, Romance            ",,,,,,
Beeruva,Comedy            ,,,,,,
Prapanch,Crime            ,,,,,,
Ghar Ek Mandir,Drama            ,,,,,,
Khauff,"Action, Crime, Drama            ",,,,,,
Style,Musical            ,,,,,,
Ittymaani: Made in China,"Comedy, Drama            ",,,,,,
Sumeru,"Romance, Musical            ",,,,,,
Kabadi Kabadi,Comedy            ,,,,,,
RGV Missing,Thriller            ,,,,,,
Sri Anjaneyam,"Action, Fantasy            ",,,,,,
Shararat,"Comedy, Drama, Romance            ",,,,,,
Deewane,"Action, Romance            ",,,,,,
Tere Jism 3,Short            ,,,,,,
Pavitra Bandham,"Comedy, Drama, Romance            ",,,,,,
Chandrayaan,"Drama, History, Sci-Fi            ",,,,,,
Nasir,Drama            ,,,,,,
377 AbNormal,Drama            ,,,,,,
Sri Krishna Pandaveeyam,"Drama, Musical            ",,,,,,
Click,"Drama, Horror, Mystery            ",,,,,,
Runway,"Action, Comedy, Thriller            ",,,,,,
Halad Rusli Kunku Hasla,Family            ,,,,,,
Gul Makai,"Biography, Drama, War            ",,,,,,
College Girl,Romance            ,,,,,,
Aghaat,"Drama, Crime            ",,,,,,
The Vaccine War,Drama            ,,,,,,
The Birth: 10000 BC,"Adventure, History            ",,,,,,
Pinaki & Happy - The Bhoot Bandhus,"Comedy, Horror            ",,,,,,
Junior Mandrake,"Comedy, Fantasy            ",,,,,,
Naanu Avanalla... Avalu,Drama            ,,,,,,
Prathi Poovankozhi,"Drama, Thriller            ",,,,,,
Bokul Priya,"Drama, Romance            ",,,,,,
Lapwa Chhapwi,Family            ,,,,,,
Lapwa Chhapwi,Family            ,,,,,,
Wolf,Thriller            ,,,,,,
Thoda Sa Baadal Thoda Sa Paani,Drama            ,,,,,,
3 Monkeys,"Action, Thriller            ",,,,,,
Mukti,"Short, History            ",,,,,,
Mehboob Mere Mehboob,Romance            ,,,,,,
The Miniaturist of Junagadh,"Short, Drama            ",,,,,,
Oru Malayalam Colour Padam,Drama            ,,,,,,
Sport Eye Makeup,Short            ,,,,,,
Mere Sanam,"Musical, Romance            ",,,,,,
Love Station,"Drama, Romance            ",,,,,,
Grahanam,Thriller            ,,,,,,
Jaane Jigar,"Comedy, Drama, Family            ",,,,,,
Age of Water,null,,,,,,
Chinna Gounder,"Drama, Romance, Thriller            ",,,,,,
Poonam,Drama            ,,,,,,
Bluetooth,"Documentary, Short, Drama            ",,,,,,
Veer,Action            ,,,,,,
Krishna: The Power of Indrakeeladri,"Action, Comedy, Drama            ",,,,,,
The Creative Indians,Documentary            ,,,,,,
Ek Sthree,Drama            ,,,,,,
Pyaasa Sawan,"Family, Romance            ",,,,,,
Loveria,Drama            ,,,,,,
Aah se Aah Tak,Drama            ,,,,,,
Pelli Gola 2,"Comedy, Romance            ",,,,,,
Anpadh,Drama            ,,,,,,
Lovers,Drama            ,,,,,,
Chhote Sarkar,"Comedy, Romance, Thriller            ",,,,,,
Karj Ro Ghunghat,Comedy            ,,,,,,
Maa Vintha Gaadha Vinuma,Romance            ,,,,,,
Jai Kanhaiya Lal Ki,"Comedy, Drama            ",,,,,,
School teacher,Drama            ,,,,,,
31st October,"Action, Drama, History            ",,,,,,
Pinjra,Drama            ,,,,,,
Mirror Game,"Crime, Mystery, Thriller            ",,,,,,
Manjulika,Drama            ,,,,,,
Bhakta Prahlada,"Drama, Fantasy, Musical            ",,,,,,
Untitled Prabhas movie,null,,,,,,
Mixed Doubles,"Comedy, Drama            ",,,,,,
Kissaa Kursee Kaa,"Comedy, Drama, Fantasy            ",,,,,,
Swami Ramdev Ek Sangharsh,Biography            ,,,,,,
Singaaravelan,Comedy            ,,,,,,
Lion,"Action, Drama            ",,,,,,
Aahat,Horror            ,,,,,,
The Mole,"Short, Comedy, Mystery            ",,,,,,
Do Dooni Char,"Comedy, Drama            ",,,,,,
Bhavani Junction,"Action, Crime, Thriller            ",,,,,,
Saattai,"Drama, Family            ",,,,,,
Diljit Dosanjh: Clash,Music            ,,,,,,
